City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,San Patricio,US,28.017,-97.5169,84.83,79,9,12.55,clear sky
349,Oussouye,SN,12.485,-16.5469,78.98,78,91,5.7,overcast clouds
350,Grafton,US,42.207,-71.6856,74.71,86,100,5.01,light rain
351,Marzuq,YE,14.4,46.4667,77.14,53,100,9.35,overcast clouds
352,Hoffman Estates,US,42.0428,-88.0798,79.52,75,0,4.61,clear sky
353,Caiaponia,BR,-16.9567,-51.8103,63.88,39,13,5.39,few clouds
354,Namikupa,TZ,-10.8333,39.6,62.71,97,71,3.56,broken clouds
355,Konolfingen,CH,46.8791,7.6201,65.77,56,2,3.42,clear sky
356,Tiarei,PF,-17.5333,-149.3333,78.82,71,12,1.86,light rain
357,Ayagoz,KZ,47.9714,80.4392,73.78,27,0,10.49,clear sky
358,Price,US,39.5994,-110.8107,83.46,28,0,10.36,clear sky
359,Ferme-Neuve,CA,46.7001,-75.4493,62.71,98,58,3.0,broken clouds
360,Batsfjord,NO,70.6345,29.7185,60.58,72,20,4.61,few clouds
361,Port Macquarie,AU,-31.4333,152.9167,61.9,66,19,13.02,few clouds
362,Praia,CV,14.9215,-23.5087,75.74,83,75,13.8,broken clouds
363,Viedma,AR,-40.8135,-62.9967,39.29,40,23,10.45,few clouds
364,Namibe,AO,-15.1961,12.1522,63.7,86,0,6.31,clear sky
365,Ayan,RU,56.45,138.1667,57.2,97,93,11.05,overcast clouds
366,Voskresenskoye,RU,56.8381,45.4317,58.33,96,68,6.33,broken clouds
367,Griffith,US,41.5284,-87.4237,79.9,75,0,5.75,clear sky
368,Rudbar,AF,30.15,62.6,96.37,11,3,9.8,clear sky
369,Hanyang,CN,32.1371,105.5126,67.23,83,100,4.29,overcast clouds
370,Rawson,AR,-43.3002,-65.1023,41.0,50,0,12.24,clear sky
371,Beringovskiy,RU,63.05,179.3167,56.08,52,54,19.17,broken clouds
372,Dudinka,RU,69.4058,86.1778,65.62,39,56,19.13,broken clouds
373,Kutum,SD,14.2,24.6667,75.06,60,67,4.61,broken clouds
374,Pathein,MM,16.7833,94.7333,87.73,69,91,10.33,overcast clouds
375,Santa Rita,BR,-7.1139,-34.9781,74.07,88,40,11.5,scattered clouds
376,Sao Sebastiao,BR,-23.76,-45.4097,68.36,94,100,0.47,overcast clouds
377,Bensonville,LR,6.4461,-10.6125,72.99,86,100,6.15,overcast clouds
378,Atambua,ID,-9.1061,124.8925,80.46,44,76,1.41,broken clouds
379,Rio Gallegos,AR,-51.6226,-69.2181,37.45,70,0,18.41,clear sky
380,Carmarthen,GB,51.8555,-4.3054,80.53,34,75,10.36,broken clouds
381,Carnaiba,BR,-8.7,-37.6667,65.64,95,28,10.51,scattered clouds
382,Buchanan,LR,5.8808,-10.0467,74.86,81,99,11.79,overcast clouds
383,Chokwe,MZ,-24.5333,32.9833,62.73,95,1,1.3,clear sky
384,Benicarlo,ES,40.4165,0.4271,78.91,72,0,3.4,clear sky
385,Kasane,BW,-17.8167,25.15,48.29,81,0,3.44,clear sky
386,Kaka,TM,37.3482,59.6143,93.4,14,0,6.35,clear sky
387,Aranda De Duero,ES,41.6704,-3.6892,66.06,49,4,5.06,clear sky
388,La Cruz,MX,23.9167,-106.9,79.7,80,98,5.82,overcast clouds
389,Point Pleasant,US,40.0832,-74.0682,79.97,81,86,5.01,light rain
390,Gizo,SB,-8.103,156.8419,84.29,64,73,3.29,broken clouds
391,Lompoc,US,34.6391,-120.4579,75.02,77,0,5.75,clear sky
392,Tocopilla,CL,-22.092,-70.1979,61.56,71,12,5.91,few clouds
393,Ouro Preto,BR,-20.3948,-43.5052,51.89,86,18,1.74,few clouds
394,Atlantic City,US,39.3643,-74.4229,78.98,86,40,5.75,scattered clouds
395,Makakilo City,US,21.3469,-158.0858,79.12,67,100,20.71,light rain
396,Eastbourne,GB,50.7687,0.2845,73.09,70,0,6.73,clear sky
397,Zambezi,ZM,-13.5432,23.1047,44.19,76,5,4.76,clear sky
398,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.2,60,18,2.13,few clouds
399,Labuhan,ID,-6.8844,112.2051,85.66,64,32,5.35,scattered clouds
400,Dachau,DE,48.26,11.434,57.81,80,9,4.61,clear sky
401,Shitkino,RU,56.3703,98.3543,69.69,43,99,10.71,overcast clouds
402,Lasa,IT,46.6166,10.7002,63.36,84,14,0.96,few clouds
403,Aykhal,RU,66.0,111.5,57.47,62,41,8.14,scattered clouds
404,Bafq,IR,31.6128,55.4107,90.01,10,0,8.1,clear sky
405,Sattahip,TH,12.6664,100.9007,90.99,66,20,6.91,few clouds
406,Raglan,NZ,-37.8,174.8833,63.09,83,99,11.52,overcast clouds
407,Prince Rupert,CA,54.3161,-130.3201,55.09,94,100,5.75,overcast clouds
408,La Roche-Sur-Yon,FR,46.6667,-1.4333,77.27,50,40,8.05,scattered clouds
409,Taybad,IR,34.74,60.7756,89.98,14,0,25.88,clear sky
410,Bundaberg,AU,-24.85,152.35,73.22,55,10,4.0,clear sky
411,Honningsvag,NO,70.9821,25.9704,53.35,87,97,4.61,overcast clouds
412,Dunedin,NZ,-45.8742,170.5036,46.15,89,100,5.06,light rain
413,Along,IN,28.1667,94.7667,76.5,99,100,0.92,light rain
414,Dabat,ET,12.9842,37.765,53.19,88,49,3.22,scattered clouds
415,Sosva,RU,59.1766,61.8558,72.54,67,6,3.15,clear sky
416,Norman Wells,CA,65.282,-126.8329,66.24,68,75,13.8,broken clouds
417,Muisne,EC,0.6,-80.0333,73.72,89,100,8.52,overcast clouds
418,Robertsport,LR,6.7533,-11.3686,76.95,80,100,16.71,light rain
419,Artesia,US,33.8658,-118.0831,85.48,73,0,6.91,clear sky
420,Palaikastron,GR,35.2,26.25,72.77,73,0,22.93,clear sky
421,Talcahuano,CL,-36.7167,-73.1167,38.88,93,0,6.91,clear sky
422,Gat,IL,31.61,34.7642,77.4,71,0,1.12,clear sky
423,Olafsvik,IS,64.8945,-23.7142,52.68,78,100,8.37,overcast clouds
424,Mackenzie,CA,55.2999,-123.1698,68.22,52,75,6.91,broken clouds
425,San Quintin,MX,30.4833,-115.95,69.12,80,1,7.58,clear sky
426,Naranjal,EC,-2.6667,-79.6167,70.29,88,99,2.04,overcast clouds
427,Piraquara,BR,-25.4417,-49.0633,60.31,78,100,4.61,overcast clouds
428,Vila Velha,BR,-20.3297,-40.2925,66.94,92,40,2.3,scattered clouds
429,Kamiiso,JP,41.8167,140.65,75.58,78,75,12.66,broken clouds
430,Waingapu,ID,-9.6567,120.2641,83.5,54,76,15.84,broken clouds
431,Hot Springs,US,34.5037,-93.0552,89.31,67,20,6.91,few clouds
432,Singojuruh,ID,-8.3167,114.2333,79.61,75,59,4.72,broken clouds
433,Vanavara,RU,60.34,102.2797,69.58,53,100,6.91,overcast clouds
434,Namatanai,PG,-3.6667,152.4333,85.28,63,78,8.21,broken clouds
435,Jumla,NP,29.2747,82.1838,72.61,71,78,4.09,broken clouds
436,Haapiti,PF,-17.5667,-149.8667,78.53,70,7,3.22,clear sky
437,Piedras Negras,MX,28.7,-100.5167,91.27,33,5,10.67,clear sky
438,Bealanana,MG,-14.55,48.7333,53.98,80,35,11.97,scattered clouds
439,Atar,MR,20.5169,-13.0499,88.99,40,6,4.97,clear sky
440,Shiyan,CN,32.6475,110.7781,76.28,77,99,4.92,overcast clouds
441,Drumheller,CA,51.4617,-112.7101,65.12,94,100,2.3,overcast clouds
442,Ust-Kuyga,RU,70.0167,135.6,43.57,84,100,15.14,moderate rain
443,Winneba,GH,5.3511,-0.6231,73.08,88,36,8.68,scattered clouds
444,Iquique,CL,-20.2208,-70.1431,57.24,75,87,4.9,overcast clouds
445,Nizwa,OM,22.9333,57.5333,87.4,54,25,2.15,scattered clouds
446,Riverton,US,40.5219,-111.9391,83.44,49,0,15.99,clear sky
447,Mingaora,PK,34.7758,72.3625,83.73,63,75,0.54,broken clouds
448,Severodvinsk,RU,64.5635,39.8302,60.91,70,100,5.53,overcast clouds
449,Buraydah,SA,26.326,43.975,82.85,11,7,6.64,clear sky
450,Saint-Joseph,RE,-21.3667,55.6167,66.58,74,31,18.01,light rain
451,Polyarnyy,RU,69.1989,33.4478,59.81,68,17,8.1,few clouds
452,Springdale,US,36.1867,-94.1288,84.11,46,0,6.91,clear sky
453,Ballina,AU,-28.8667,153.5667,53.02,99,99,9.78,overcast clouds
454,Sembakung,ID,3.8167,117.25,91.51,52,87,1.63,overcast clouds
455,Panguipulli,CL,-39.6333,-72.3333,28.08,93,64,3.47,broken clouds
456,Shimoda,JP,34.6667,138.95,80.96,92,100,16.55,overcast clouds
457,Tsabong,BW,-26.0217,22.401,51.93,47,0,12.41,clear sky
458,Paranaiba,BR,-19.6772,-51.1908,70.52,39,99,2.68,overcast clouds
459,Parfino,RU,57.9731,31.6481,55.44,73,88,5.14,overcast clouds
460,Polson,US,47.6936,-114.1632,64.78,56,6,3.0,clear sky
461,Cockburn Town,TC,21.4612,-71.1419,82.36,69,40,12.66,scattered clouds
462,Autazes,BR,-3.5797,-59.1306,78.08,68,65,0.78,broken clouds
463,Oxford,GB,51.7522,-1.256,73.36,64,11,4.76,few clouds
464,Tura,IN,25.5198,90.2201,81.07,80,100,7.52,overcast clouds
465,Nikolskiy,RU,60.9151,34.0645,56.1,81,7,4.12,clear sky
466,Maniitsoq,GL,65.4167,-52.9,44.22,89,100,2.37,overcast clouds
467,Bintulu,MY,3.1667,113.0333,90.01,66,20,2.3,few clouds
468,Mankono,CI,8.0586,-6.1897,70.48,88,100,7.02,overcast clouds
469,Mackay,AU,-21.15,149.2,66.69,71,0,13.35,clear sky
470,Catamarca,AR,-28.4696,-65.7852,51.78,51,0,1.99,clear sky
471,Jiuquan,CN,39.7432,98.5174,85.71,15,37,12.1,scattered clouds
472,Beyneu,KZ,45.3167,55.2,95.79,19,0,15.08,clear sky
473,Lyngdal,NO,58.1376,7.07,57.88,87,40,4.9,scattered clouds
474,Tuy Hoa,VN,13.0833,109.3,89.65,60,99,7.76,overcast clouds
475,Linjiang,CN,41.8069,126.9078,77.34,75,31,4.25,scattered clouds
476,Prichard,US,30.7388,-88.0789,84.15,76,0,5.75,clear sky
477,Zhaotong,CN,27.3167,103.7167,64.36,92,100,7.78,overcast clouds
478,Puerto Del Rosario,ES,28.5004,-13.8627,71.35,83,20,10.36,few clouds
479,Puerto Madero,MX,14.7208,-92.4215,81.97,78,46,5.21,scattered clouds
480,Husavik,IS,66.0449,-17.3389,50.58,81,94,5.12,overcast clouds
481,Scarborough,GB,54.2797,-0.4044,71.91,67,72,6.29,broken clouds
482,Sulangan,PH,11.1373,123.7228,81.25,77,93,3.94,overcast clouds
483,Wilkie,CA,52.4168,-108.7014,64.78,91,99,6.93,overcast clouds
484,Broken Hill,AU,-31.95,141.4333,52.38,41,6,11.03,clear sky
485,Oranjestad,AW,12.524,-70.027,80.55,83,20,17.27,few clouds
486,Sehithwa,BW,-20.4667,22.7167,49.19,65,0,5.68,clear sky
487,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,88,75,12.66,broken clouds
488,Vadlapudi,IN,14.3167,79.8,89.4,51,99,7.61,overcast clouds
489,San Fernando,PH,15.0286,120.6898,89.33,64,38,5.5,scattered clouds
490,Mayumba,GA,-3.432,10.6554,70.54,88,100,4.7,overcast clouds
491,Raga,SS,8.4596,25.678,67.32,99,84,4.12,light rain
492,Kulhudhuffushi,MV,6.6221,73.07,82.15,80,100,16.24,overcast clouds
493,Mega,ET,4.05,38.3,54.77,81,97,18.72,overcast clouds
494,Wawa,NG,9.9022,4.4192,70.54,90,91,6.2,overcast clouds
495,Kieta,PG,-6.2167,155.6333,84.56,68,93,5.91,overcast clouds
496,Conde,BR,-7.2597,-34.9075,72.86,88,40,11.5,scattered clouds
497,Vestmannaeyjar,IS,63.4427,-20.2734,50.4,90,100,8.46,light rain
498,Bereda,ES,43.2686,-7.5406,55.27,95,12,4.34,few clouds
499,Myaundzha,RU,63.0494,147.1858,79.79,49,100,14.2,overcast clouds
500,Charters Towers,AU,-20.1,146.2667,73.51,37,0,6.67,clear sky
501,Wladyslawowo,PL,54.7909,18.4009,66.0,70,99,10.78,overcast clouds
502,Henties Bay,NA,-22.116,14.2845,55.56,95,21,5.7,few clouds
503,Necochea,AR,-38.5473,-58.7368,40.17,78,100,7.14,overcast clouds
504,Okhotsk,RU,59.3833,143.3,62.65,80,85,8.84,overcast clouds
505,Alyangula,AU,-13.8483,136.4192,77.97,54,41,11.61,scattered clouds
506,Poopo,BO,-18.3667,-66.9667,42.33,57,84,3.56,broken clouds
507,Dallas,US,32.7668,-96.7836,99.1,31,0,16.11,clear sky
508,Besikduzu,TR,41.052,39.2284,73.29,84,100,8.77,overcast clouds
509,Tabuny,RU,52.7773,78.7896,71.29,48,83,10.45,broken clouds
510,Vokhma,RU,58.9303,46.7586,60.82,92,90,7.94,overcast clouds
511,Kalugumalai,IN,9.15,77.7167,87.13,49,89,4.92,overcast clouds
512,Mangaldai,IN,26.4333,92.0333,80.38,89,100,5.12,overcast clouds
513,Ndele,CF,8.4109,20.6473,68.23,99,100,3.18,light rain
514,Merauke,ID,-8.4667,140.3333,79.68,81,76,16.08,broken clouds
515,Akyab,MM,20.15,92.9,85.24,75,100,3.78,overcast clouds
516,Fairbanks,US,64.8378,-147.7164,63.3,64,100,10.36,overcast clouds
517,Mayo,US,38.8876,-76.5119,78.91,90,0,1.01,clear sky
518,Sindor,RU,62.8629,51.8905,71.38,47,82,9.04,broken clouds
519,Cleethorpes,GB,53.5605,-0.0323,73.65,64,22,10.36,few clouds
520,Plettenberg Bay,ZA,-34.0527,23.3716,59.31,87,91,1.95,overcast clouds
521,Sinnamary,GF,5.3833,-52.95,77.88,88,100,9.24,light rain
522,Port Hardy,CA,50.6996,-127.4199,59.18,82,100,4.61,overcast clouds
523,Coihaique,CL,-45.5752,-72.0662,40.95,65,100,3.44,overcast clouds
524,Isiro,CD,2.7739,27.616,65.82,99,100,1.05,light rain
525,Ayorou,NE,14.7308,0.9174,78.35,67,71,9.1,light rain
526,Volkhov,RU,59.9258,32.3382,53.67,94,68,5.26,broken clouds
527,Kysyl-Syr,RU,63.8986,122.7617,69.44,90,100,5.97,overcast clouds
528,Kirsanov,RU,52.6549,42.7224,59.09,77,33,14.88,scattered clouds
529,Mvangue,CM,2.9667,11.5167,63.66,100,90,2.48,overcast clouds
530,Vuktyl,RU,63.8567,57.3094,72.91,54,38,3.74,scattered clouds
531,Nampula,MZ,-15.1165,39.2666,64.35,100,20,4.61,fog
532,Venice,US,27.0998,-82.4543,84.99,90,75,4.61,broken clouds
533,Pa Sang,TH,18.5262,98.9394,93.78,42,100,4.05,overcast clouds
534,Douentza,ML,14.9951,-2.9517,84.72,58,16,6.24,light rain
535,Leh,IN,34.1667,77.5833,69.71,28,16,4.05,few clouds
536,Saint Anthony,US,45.0205,-93.218,84.92,67,0,11.5,clear sky
537,Pachperwa,IN,27.5167,82.65,90.86,56,82,10.36,broken clouds
538,Lakes Entrance,AU,-37.8811,147.981,52.16,65,93,3.47,light rain
539,Taldan,RU,53.6667,124.8,78.84,57,100,3.18,light rain
540,Tacuati,PY,-23.45,-56.5833,62.42,87,1,2.84,clear sky
541,Alekseyevsk,RU,57.8406,108.3492,80.42,44,68,2.28,broken clouds
542,Lianyuan,CN,27.6883,111.6642,79.0,94,100,1.57,overcast clouds
543,Rio De Janeiro,BR,-22.9028,-43.2075,71.6,78,75,3.44,broken clouds
544,Luganville,VU,-15.5333,167.1667,82.27,71,19,9.19,few clouds
545,Altamont,US,42.2068,-121.7372,84.04,24,0,13.8,clear sky
546,Lujiang,CN,31.2581,117.2817,93.0,53,100,6.33,overcast clouds
547,Sasolburg,ZA,-26.8136,27.817,45.46,60,0,3.38,clear sky
548,Pacifica,US,37.6138,-122.4869,70.75,87,20,16.11,mist
549,Flin Flon,CA,54.7682,-101.865,70.79,51,42,5.79,scattered clouds
550,Alice Springs,AU,-23.7,133.8833,72.95,20,0,8.05,clear sky
551,Zverinogolovskoye,RU,54.4586,64.8542,72.54,68,0,5.82,clear sky
552,Junagarh,IN,19.8667,82.9333,80.78,75,97,10.65,overcast clouds
553,Khandbari,NP,27.3747,87.2039,78.33,81,100,1.54,overcast clouds
554,Rio Cuarto,AR,-33.1307,-64.3499,41.16,45,35,4.59,scattered clouds
555,Tairua,NZ,-37.0167,175.85,59.18,90,100,14.07,moderate rain
556,Srednekolymsk,RU,67.45,153.6833,58.8,47,99,11.23,overcast clouds
557,Escanaba,US,45.7453,-87.0646,76.96,78,0,9.22,clear sky
558,Plaine Magnien,MU,-20.4286,57.6531,69.4,77,75,11.5,broken clouds
559,Sola,VU,-13.8833,167.55,84.87,74,75,5.75,broken clouds
560,Znamenskoye,RU,57.1281,73.8282,68.67,55,81,8.72,broken clouds
561,Novikovo,RU,51.1537,37.8879,57.94,77,0,7.94,clear sky
562,Mozarlandia,BR,-14.7447,-50.5706,69.82,35,0,5.32,clear sky
563,Sungairaya,ID,0.7,108.9,88.18,63,63,6.91,broken clouds
564,Shingu,JP,33.7333,135.9833,82.78,86,100,13.04,light rain
565,Taltal,CL,-25.4,-70.4833,56.88,74,33,2.93,scattered clouds
566,Madera,US,37.1666,-119.8343,95.09,19,0,5.41,clear sky
567,Sedniv,UA,51.6447,31.565,56.57,80,100,5.88,overcast clouds
568,Rancho Palos Verdes,US,33.7445,-118.387,79.41,78,1,5.99,clear sky
569,Veraval,IN,20.9,70.3667,80.76,87,100,11.86,overcast clouds
570,Martapura,ID,-3.4167,114.85,86.09,70,40,2.3,scattered clouds
571,San Francisco,US,37.7749,-122.4194,71.26,82,20,18.01,few clouds
572,San Carlos De Bariloche,AR,-41.1456,-71.3082,22.75,80,0,6.91,clear sky
573,Raudeberg,NO,61.9875,5.1352,52.95,79,77,4.65,broken clouds
574,Prata,BR,-19.3072,-48.9242,64.4,36,77,6.08,broken clouds
575,Kaduna,NG,10.5222,7.4383,67.53,96,90,4.0,overcast clouds
576,Port-Cartier,CA,50.0334,-66.8654,62.74,94,97,2.98,overcast clouds
577,Savonlinna,FI,61.8699,28.88,55.45,100,0,1.14,clear sky
578,Pag,HR,44.445,15.0575,73.98,45,39,16.06,scattered clouds
579,Grand Gaube,MU,-20.0064,57.6608,70.38,68,47,10.0,scattered clouds
580,Kuusamo,FI,65.9667,29.1833,53.64,94,20,2.3,few clouds
581,Busayra,JO,30.7376,35.6078,71.91,45,0,1.3,clear sky
582,Port Moresby,PG,-9.4431,147.1797,85.42,70,75,17.27,haze
583,Tantoyuca,MX,21.35,-98.2333,77.36,80,84,6.6,broken clouds
584,Valparaiso,CL,-33.0393,-71.6273,51.48,81,0,4.61,clear sky
585,Ciudad Bolivar,VE,8.1222,-63.5497,76.66,83,74,9.4,broken clouds
586,Aljezur,PT,37.3191,-8.8033,63.3,94,14,8.25,few clouds
587,Kundiawa,PG,-6.0167,144.9667,69.84,90,100,1.52,overcast clouds
588,Bugasong,PH,11.0439,122.0659,80.47,82,100,4.09,light rain
589,Mikuni,JP,36.2171,136.1519,80.51,87,100,15.41,moderate rain
590,Port-Gentil,GA,-0.7193,8.7815,74.03,77,100,10.94,overcast clouds
591,Tautira,PF,-17.7333,-149.15,76.21,72,20,3.27,light rain
592,Batagay-Alyta,RU,67.8006,130.4114,41.68,94,100,6.69,light rain
593,Sabang,ID,5.8933,95.3214,82.99,72,91,16.8,overcast clouds
594,Yatou,CN,37.15,122.3833,85.46,51,50,1.32,scattered clouds
595,Republic,US,37.12,-93.4802,82.2,53,0,9.22,clear sky
596,Lyngseidet,NO,69.5763,20.2189,50.0,92,100,0.92,overcast clouds
597,Matara,LK,5.9485,80.5353,85.03,70,86,14.2,overcast clouds
598,Bara,NG,10.3744,10.7288,70.65,92,78,3.96,light rain
599,Thinadhoo,MV,0.5333,72.9333,82.27,76,73,10.11,light rain
600,Dukat,RU,62.55,155.55,77.41,52,89,13.58,overcast clouds
601,Havelock,US,34.8791,-76.9013,84.18,88,20,13.8,few clouds
602,Pascagoula,US,30.3658,-88.5561,84.2,79,0,3.44,clear sky
603,Isangel,VU,-19.55,169.2667,84.31,74,40,4.61,scattered clouds
604,Duku,NG,11.2361,4.9073,72.27,92,99,2.98,overcast clouds
605,Narasannapeta,IN,18.4167,84.05,86.41,67,77,5.57,broken clouds
606,Idah,NG,7.1065,6.7342,69.55,98,72,2.77,broken clouds
607,Sile,TR,41.1754,29.6133,70.57,57,0,7.0,clear sky
608,Maumere,ID,-8.6199,122.2111,81.46,59,55,5.66,broken clouds
609,Matay,EG,28.419,30.7792,80.4,44,4,7.87,clear sky
610,Lethem,GY,3.3803,-59.7968,74.57,91,77,4.5,broken clouds
611,Toamasina,MG,-18.1667,49.3833,71.6,83,75,13.8,broken clouds
612,Mamallapuram,IN,12.6264,80.1722,89.65,64,100,4.5,overcast clouds
613,Cap Malheureux,MU,-19.9842,57.6142,70.47,68,43,10.0,scattered clouds
614,Chingirlau,KZ,51.095,54.0814,78.46,59,4,17.83,clear sky
615,Ayr,GB,55.4627,-4.6339,66.18,63,100,4.61,overcast clouds
616,Nueva Loja,EC,0.0847,-76.8828,69.89,88,80,2.42,broken clouds
617,Ambilobe,MG,-13.2,49.05,70.68,49,1,12.48,clear sky
618,Kolda,SN,12.8833,-14.95,77.31,100,20,0.0,few clouds
619,Asnaes,DK,55.8123,11.5013,60.28,93,5,7.74,clear sky
620,Cateel,PH,7.7914,126.4533,85.01,66,91,4.41,overcast clouds
621,Cascavel,BR,-24.9558,-53.4553,57.47,95,48,4.61,scattered clouds
622,Marfino,RU,55.7028,37.3822,55.54,81,0,11.18,clear sky
623,Port Shepstone,ZA,-30.7414,30.455,61.18,35,0,6.31,clear sky
624,Deputatskiy,RU,69.3,139.9,39.74,91,100,6.06,light rain
625,Maltahohe,NA,-24.8333,16.9833,51.01,38,2,6.73,clear sky
626,Palu,ID,-0.8917,119.8707,87.85,58,98,1.45,overcast clouds
627,Kununurra,AU,-15.7667,128.7333,87.78,33,36,5.75,scattered clouds
628,Bonfim,BR,3.0833,-59.95,76.24,86,80,4.52,broken clouds
629,Ukiah,US,39.1502,-123.2078,84.09,26,0,5.75,clear sky
630,Richards Bay,ZA,-28.783,32.0377,62.58,85,0,9.71,clear sky
631,Chushan,CN,33.2955,113.6528,81.18,71,100,6.91,overcast clouds
632,Jardim,BR,-21.4803,-56.1381,68.81,61,96,4.41,overcast clouds
633,Steinbach,DE,50.1667,8.5667,67.1,49,0,8.05,clear sky
634,North Platte,US,41.1239,-100.7654,93.09,27,0,8.05,clear sky
635,Narsaq,GL,60.9167,-46.05,46.62,73,39,0.56,scattered clouds
636,Vredendal,ZA,-31.6683,18.5012,50.43,96,33,3.22,scattered clouds
637,Santa Rosa,PH,14.3122,121.1114,93.11,70,44,6.49,scattered clouds
638,Karla,EE,59.3723,24.9275,60.57,94,20,2.3,few clouds
639,Alikalia,SL,9.1667,-11.4,69.48,99,100,2.33,light rain
640,Calvinia,ZA,-31.4707,19.776,49.69,68,99,3.74,overcast clouds
641,Antalaha,MG,-14.9003,50.2788,66.0,87,39,6.4,light rain
642,Languyan,PH,5.2618,120.0807,84.7,69,89,4.12,overcast clouds
643,Nemuro,JP,43.3236,145.575,61.92,96,99,7.38,overcast clouds
644,Sun Valley,US,39.5963,-119.776,84.88,29,20,25.32,few clouds
645,Maholi,IN,27.6667,80.4667,97.93,42,18,8.28,few clouds
646,Gisborne,NZ,-38.6533,178.0042,58.6,74,100,6.87,overcast clouds
647,Bubaque,GW,11.2833,-15.8333,78.75,85,100,14.05,moderate rain
648,Olga,RU,43.7444,135.2892,74.17,71,56,6.38,broken clouds
649,Surt,LY,31.2089,16.5887,79.12,67,0,8.39,clear sky
650,Nantucket,US,41.2835,-70.0995,75.34,94,75,17.27,mist
651,Eydhafushi,MV,5.1033,73.0708,82.29,79,100,18.59,overcast clouds
652,Rawah,IQ,34.4816,41.9093,92.59,18,0,8.16,clear sky
653,Hammerfest,NO,70.6634,23.6821,50.45,100,100,4.61,fog
654,Nago,JP,26.5881,127.9761,90.03,77,100,15.64,overcast clouds
655,Wukari,NG,7.85,9.7833,71.29,87,98,4.63,overcast clouds
656,Road Town,VG,18.4167,-64.6167,81.9,73,2,20.51,clear sky
657,Andra,RU,62.5147,65.8878,73.17,42,54,2.84,broken clouds
658,Buin,CL,-33.7333,-70.75,59.86,55,4,3.09,clear sky
659,Asau,RO,46.4333,26.4,50.92,57,4,3.76,clear sky
660,Ikalamavony,MG,-21.15,46.5833,59.49,79,83,14.34,broken clouds
661,Marmora,IT,44.4583,7.094,63.46,85,0,2.39,clear sky
662,Pucara,PE,-15.9803,-71.4606,33.93,56,95,3.65,overcast clouds
663,Bom Jesus,BR,-9.0744,-44.3586,67.48,59,1,2.77,clear sky
664,Amapa,BR,1.0,-52.0,70.59,99,96,0.85,overcast clouds
665,Aleksin,RU,54.51,37.08,54.43,86,11,9.57,few clouds
666,Margate,GB,51.3813,1.3862,74.7,69,0,9.26,clear sky
667,Bud,US,39.447,-86.1758,75.22,90,0,0.54,clear sky
668,Nizhnyaya Poyma,RU,56.1622,97.1933,66.94,49,100,11.97,overcast clouds
669,Dwarka,IN,22.2394,68.9678,82.98,81,79,13.62,broken clouds
670,Erzin,TR,36.9559,36.2,78.51,67,0,1.45,clear sky
671,Quelimane,MZ,-17.8786,36.8883,64.35,93,20,0.0,few clouds
672,Port Washington,US,40.8257,-73.6982,80.2,77,75,17.0,broken clouds
673,Hagdan,PH,11.3333,123.9,81.99,74,100,1.83,overcast clouds
674,Bitkine,TD,11.9801,18.2138,76.39,77,100,5.59,overcast clouds
675,Tessalit,ML,20.1986,1.0114,84.61,47,45,12.55,scattered clouds
676,Shevchenko,UA,48.5,35.0,61.18,65,3,5.46,clear sky
677,Havoysund,NO,70.9963,24.6622,53.83,95,98,6.33,overcast clouds
678,Voh,NC,-20.9667,164.7,77.4,81,99,5.66,overcast clouds
679,Sorland,NO,67.667,12.6934,53.31,84,85,11.7,overcast clouds
680,Nouadhibou,MR,20.931,-17.0347,69.78,83,38,9.22,scattered clouds
681,Athabasca,CA,54.7169,-113.2854,73.81,80,13,4.63,light rain
682,Madingou,CG,-4.1536,13.55,67.82,88,55,2.73,broken clouds
683,Slave Lake,CA,55.2834,-114.769,75.18,60,40,11.5,scattered clouds
684,Hays,US,30.0502,-98.0336,89.6,59,2,7.0,clear sky
685,Dauphin,CA,51.1494,-100.0502,71.74,88,0,8.05,clear sky
686,Hay River,CA,60.8156,-115.7999,75.18,46,100,2.3,overcast clouds
687,Amalapuram,IN,16.5833,82.0167,88.05,63,78,5.66,broken clouds
688,Rudnichnyy,RU,59.617,52.4703,67.14,80,100,10.69,overcast clouds
689,Huaraz,PE,-9.5333,-77.5333,49.39,80,100,8.39,overcast clouds
690,Staunton,US,38.1496,-79.0717,74.07,87,0,3.0,clear sky
691,Khash,IR,28.2211,61.2158,86.58,35,38,2.44,scattered clouds
692,Mehamn,NO,71.0357,27.8492,58.95,77,0,3.44,clear sky
693,Ulaangom,MN,49.9811,92.0667,66.99,40,63,6.2,broken clouds
694,Orlik,RU,52.5178,99.825,46.98,95,100,6.85,heavy intensity rain
695,Ipatovo,RU,45.7181,42.9036,67.32,64,100,7.36,light rain
696,Ilongero,TZ,-4.6667,34.8667,53.8,86,74,11.56,broken clouds
697,Tonj,SS,7.2737,28.6822,68.92,98,95,3.02,overcast clouds
698,Dobretu,RO,44.5,23.95,62.22,48,65,4.79,broken clouds
699,Mecca,SA,21.4267,39.8261,88.3,22,29,5.48,scattered clouds
700,Yuanping,CN,38.7153,112.7575,81.25,41,100,7.11,overcast clouds
701,Yumen,CN,40.2833,97.2,83.64,18,9,11.92,clear sky
